"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_13","Station_14","Station_15","Station_16","Station_17","Station_18","Station_19","Station_2","Station_20","Station_21","Station_22","Station_3","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"29c3c18058d4b876129946719362dbb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
"2bbf6984b7e30283f709989c6640e6d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"307be31c2c1e4b08bce6328a46e86069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"328ad8c08ec82314cf109ae4d647b456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"34681b6f2ac53df2e3925b81f3c73227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"46120e11d4f709929115544361b5c7f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"4db5929da1fbd4c7ed5189841300dcf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"5d2682ffb7178880f2ec6c8ecfbf1712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"78dbf8d3abdcb89d952d4d1614b31967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
"7e3c16c0df1b70ea1845cc06c0957df4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"9bb07208da4d8114c715d9cefe018151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"9d304a239d6f79838efa99f09d6f14ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"9e56d6515961ab82bcd097b2d9820a5b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"9f5ff9c49256b4f1430dcb4324ef505c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"ab80f35af49d0fa7551a4ce3938a758e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"adb85dffac6cfbe2d3c76d7ad2d30f68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"b544531bcd1b9e8a081f690a294f99fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,21
"ba8b6899674ebe1b49ac20933a4b29c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"bb58064662afc82f73918bfaaeeccde6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"bb93ace6707c122d46b4f447a99a7161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"be2b4b413b1c10cd023ed066db190e60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"bfaf50777f047a955dba3ed276ddc2c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
"c21b5586a3882e416dfff0e656fa4a2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"c576a078bc584bc588ea599460dfdaa5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"c70d0072224f991e00c65fb9e9bbaac6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"caf6b8663018c4e3e5fe2491d7ef33be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
"ce4308fb80577ab3f4a98d5dd78b6bd5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"d35f806ab8d7125a933d6a444606a943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"d740b6553dfd44521bc26bb60edb16ce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"de74b19ad5250fa399fb49f25c9d70fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
"f41c77eeb98bd35d0942c181dd7e8c21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"f548a8f061b0a23915d2420ba9f4f4a4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"ffb0d3519efd68f1f52d18b4c1c30f86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"0a1bbfbdbb16f5fb2e37d2ca9475c50d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"4c467db108031b21bd4d5819deaf3123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"5bfd2bc02b7860a255aa34ec86e422fc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5d9b59b3f9f947333a742f7d05f0ec85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"7ae3772aefaf33f92de1ce152ae711ef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"87ecec54c2127e991425d425fd269ef6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"9ec68a527aa95c81893ecaa5ca107324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
"c17dca315e99cdc9e805e4e2c0244fab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"c64635af94d52bb2496824511538f62a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"00a50f999eb6e60c998d7af1c822ab16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"125bea06954f28a9bee2aec80ee81036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"25d31fc33d8bc14ada6af4acab7af24c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"355556cf4cecc843ed3bf07476c3a283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"36f44871d19dcc1019f54ee2735d4847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"53fb67d7846e99e306a1e693b8049d6d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"56e852720de48357a3d31bcdb9cc37b0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5c7fa004d4d47ea25d3e5b420d732319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"6b7402a16f3586204fda9373b84a7615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"824635ceff78528e3b8f031157b971b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"838ed5c5f9e33f7ad2eef431d88f15e5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"857f0c27fb40fba6f07d5f512b36b51b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"86dc846fb675b67bac4fa23333a93df6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"a8002f7e2c58163c8b8465c7a10b4b06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"b34475465335d10900a9b1b31fba0c5e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"b5a31a8c3ea9691e722f5bd3aba790d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"b89d5d520222a1ec428ab79012db4362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"d86e24cf4a2747d37e25ce5b6ff69b1c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"e88ea605dde49a2de64e73d38f156a04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ec6a13d61f4856347d3859d1eea7be43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"f860e31c9f331266b125ebfe1c6d728d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ffe6ff63e597648eca58c0842fda7832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
